Data,CNPJ,Valor,Valor_corrigido
2019-01-01,17463699000129,31.0,39.22
2019-01-01,22341872000156,28.9,36.57
2019-01-01,28069038000130,108.9,137.78
2019-01-01,29592135000175,34.0,43.02
2019-01-01,43461805000145,70.85,89.64
2019-01-01,46731212000140,260.0,328.96
2019-01-01,05371068000109,58.0,73.38
2019-01-01,09250970000110,45.12,57.09
2019-01-01,13232868000169,106.24,134.42
2019-01-01,42591651061282,16.8,21.26
2019-01-01,60872280000150,90.5,114.5
2019-01-01,22182081000120,82.0,103.75
2019-01-01,03317519000196,280.0,354.26
2019-01-01,64120074000144,350.0,442.83
2019-01-01,33937681000178,615.17,778.33
2019-01-01,02367121000100,34.0,43.02
2019-01-01,24604174000121,207.02,261.93
2019-01-01,59965038000141,540.08,683.33
2019-01-01,11632215000141,18.5,23.41
2019-01-01,23494176000142,71.19,90.07
2019-01-01,54481247000104,105.0,132.85
2019-01-01,01912390000139,125.29,158.52
2019-01-01,12842782000195,91.74,116.07
2019-01-01,51456283000111,54.8,69.33
2019-01-01,54171939000148,144.7,183.08
2019-01-01,14335331000197,827.39,1046.84
2019-01-01,07128434000110,27.0,34.16
2019-01-01,24529179000137,66.5,84.14
2019-01-01,53924205000120,247.97,313.74
2019-01-01,61277224000130,11.0,13.92
2019-01-01,,9.71,12.29
2019-01-01,,55.0,69.59
2019-01-01,05282059000133,19.5,24.67
2019-01-01,07807726000180,7.0,8.86
2019-01-01,09456714000183,21.54,27.25
2019-01-01,10237221000131,177.6,224.7
2019-01-01,10798425000141,29.34,37.12
2019-01-01,15469391000165,10.5,13.28
2019-01-01,22693850000155,176.0,222.68
2019-01-01,26157678000176,131.52,166.4
2019-01-01,27832370000141,444.99,563.01
2019-01-01,44993632000179,32.23,40.78
2019-01-01,09060964010162,36.7,46.43
2019-01-01,54867247000139,23.7,29.99
2019-01-01,73152423000109,69.1,87.43
2019-01-01,05324131000148,263.0,332.76
2019-01-01,09060964010839,127.29,161.05
2019-01-01,09541072000110,99.11,125.4
2019-01-01,61084018000103,108.66,137.48
2019-01-01,45007937000127,678.35,858.27
2019-01-01,44581056000152,101.0,127.79
2019-01-01,,35.0,44.28
2019-01-01,09456550000194,231.1,292.39
2019-01-01,09456704000148,25.4,32.14
2019-01-01,49292618000161,66.69,84.38
2019-01-01,59597849000137,199.8,252.79
2019-01-01,02372204000189,212.8,269.24
2019-01-01,03282496000121,44.0,55.67
2019-01-01,13205734000159,12.0,15.18
2019-01-01,42591651091513,27.9,35.3
2019-01-01,49292618000161,52.12,65.94
2019-01-01,49561228000140,147.3,186.37
2019-01-01,61353470000123,30.1,38.08
2019-01-01,64692502000103,171.0,216.35
2019-01-01,44993632000179,300.08,379.67
2019-01-01,,371.0,469.4
2019-01-01,04147051000100,38.0,48.08
2019-01-01,04972650000150,124.7,157.77
2019-01-01,05137602000109,52.9,66.93
2019-01-01,07652625000187,99.99,126.51
2019-01-01,07763158000162,320.76,405.83
2019-01-01,08142779000191,56.0,70.85
2019-01-01,08450353000103,62.81,79.47
2019-01-01,09399877000171,152.3,192.69
2019-01-01,09456704000148,53.63,67.85
2019-01-01,09521504000121,12.0,15.18
2019-01-01,10839584000147,41.5,52.51
2019-01-01,13914904000174,111.1,140.57
2019-01-01,15168736000140,63.62,80.49
2019-01-01,16838084000177,20.44,25.86
2019-01-01,17357301000170,186.16,235.54
2019-01-01,17771440000145,93.5,118.3
2019-01-01,20507369000100,60.0,75.91
2019-01-01,24768053000115,365.0,461.81
2019-01-01,26277559000157,32.5,41.12
2019-01-01,26341428000191,42.9,54.28
2019-01-01,26389359000196,34.5,43.65
2019-01-01,28823415000184,35.36,44.74
2019-01-01,29185877000186,74.0,93.63
2019-01-01,47079637000189,60.0,75.91
2019-01-01,54439138000110,101.97,129.02
2019-01-01,55121503000107,42.7,54.03
2019-01-01,55334262000184,251.63,318.37
2019-01-01,56927163000330,124.0,156.89
2019-01-01,59597849000137,16.0,20.24
2019-01-01,59965038000141,129.27,163.56
2019-01-01,68443290000181,62.45,79.01
2019-01-01,68989136000100,46.4,58.71
2019-01-01,96329446000133,600.0,759.14
2019-01-01,61084000001183,28.2,35.68
2019-01-01,61084018000103,28.01,35.44
2019-01-01,02012862000160,2601.12,3291.01
2019-01-01,01068567000162,260.89,330.09
2019-01-01,04287927000105,556.68,704.33
2019-01-01,43386903000165,58.83,74.43
2019-01-01,58699232000160,105.41,133.37
2019-01-01,07361559000196,47.81,60.49
2019-01-01,16963311000196,26.14,33.07
2019-01-01,42591651166386,42.25,53.46
2019-02-01,02530487000220,22.0,27.72
2019-02-01,62971056000140,155.55,195.96
2019-02-01,65684037000393,219.89,277.02
2019-02-01,,168.0,211.65
2019-02-01,02743602000164,2471.21,3113.26
2019-02-01,17261661009804,74.9,94.36
2019-02-01,43599000000162,74.6,93.98
2019-02-01,73120792000101,23.0,28.98
2019-02-01,11013201000140,301.0,379.2
2019-02-01,07201070000157,265.2,334.1
2019-02-01,26235222000187,78.88,99.37
2019-02-01,61084018000103,251.12,316.36
2019-02-01,02012862000160,3699.69,4660.92
2019-02-01,30819953000147,298.0,375.42
2019-02-01,59965038000141,154.16,194.21
2019-02-01,,42.0,52.91
2019-02-01,02223966009927,480.0,604.71
2019-02-01,27859139000141,449.68,566.51
2019-02-01,02530487000220,26.5,33.39
2019-02-01,03031196000170,61.25,77.16
2019-02-01,03150070000114,324.5,408.81
2019-02-01,07474483000105,37.99,47.86
2019-02-01,44993632000179,33.85,42.64
2019-02-01,65684037000393,104.7,131.9
2019-02-01,,50.0,62.99
2019-02-01,02530487000220,117.8,148.41
2019-02-01,19533767000104,154.22,194.29
2019-02-01,22182081000120,80.37,101.25
2019-02-01,47079637000189,783.0,986.43
2019-02-01,65883480000121,235.0,296.06
2019-02-01,02530487000220,249.1,313.82
2019-02-01,04666854000162,8.0,10.08
2019-02-01,08236800000118,23.2,29.23
2019-02-01,11344550000144,60.4,76.09
2019-02-01,13232868000169,119.0,149.92
2019-02-01,26635515000151,14.08,17.74
2019-02-01,61084018000103,137.78,173.58
2019-02-01,65684037000393,513.97,647.51
2019-02-01,80732928002496,704.7,887.79
2019-02-01,01036312000118,940.0,1184.22
2019-02-01,05346633000170,620.0,781.08
2019-02-01,09551679000181,290.0,365.35
2019-02-01,12340670000136,157.87,198.89
2019-02-01,14447017000104,700.0,881.87
2019-02-01,15637693000103,30.0,37.79
2019-02-01,28069038000130,31.9,40.19
2019-02-01,29592135000175,31.0,39.05
2019-02-01,43461805000145,32.75,41.26
2019-02-01,46256996000100,147.0,185.19
2019-02-01,55101158000140,34.9,43.97
2019-02-01,01035844000130,40.85,51.46
2019-02-01,02203830000141,36.85,46.42
2019-02-01,02223966006154,376.2,473.94
2019-02-01,02496102000175,136.8,172.34
2019-02-01,04341874000163,33.5,42.2
2019-02-01,05371068000109,267.0,336.37
2019-02-01,08515856000101,14.5,18.27
2019-02-01,09250970000110,47.72,60.12
2019-02-01,13232868000169,160.12,201.72
2019-02-01,31040559000179,119.7,150.8
2019-02-01,43017631000207,68.6,86.42
2019-02-01,43386903000165,127.0,160.0
2019-02-01,43599000000162,110.6,139.34
2019-02-01,61282612000109,44.2,55.68
2019-02-01,66728858000185,156.0,196.53
2019-02-01,18713582000119,100.5,126.61
2019-02-01,18848446000136,56.9,71.68
2019-02-01,24240338000189,65.0,81.89
2019-02-01,49500390000158,18.4,23.18
2019-02-01,66728858000185,457.5,576.36
2019-02-01,,82.0,103.3
2019-02-01,25450066000104,94.5,119.05
2019-02-01,60496585000104,59.53,75.0
2019-02-01,33937681000178,2028.41,2555.42
2019-02-01,02530487000220,51.2,64.5
2019-02-01,24604174000121,347.8,438.16
2019-02-01,47882485000158,130.78,164.76
2019-02-01,61192795002387,68.5,86.3
2019-02-01,65684037000393,44.44,55.99
2019-02-01,02012862000160,4690.72,5909.43
2019-02-01,59965038000141,259.62,327.07
2019-02-01,43599000000162,64.46,81.21
2019-02-01,01912390000139,125.29,157.84
2019-02-01,12842782000195,305.51,384.89
2019-02-01,14335331000197,4663.99,5875.75
2019-02-01,02530487000220,101.7,128.12
2019-02-01,07454351000111,430.7,542.6
2019-02-01,09060964010839,73.8,92.97
2019-02-01,09363729000105,54.9,69.16
2019-02-01,19027858000178,94.49,119.04
2019-02-01,27104619000100,107.25,135.11
2019-02-01,46520094000120,73.0,91.97
2019-02-01,68957117000100,640.56,806.99
2019-02-01,71762793000124,94.6,119.18
2019-02-01,26635515000151,24.81,31.26
2019-02-01,00019755000138,190.0,239.36
2019-02-01,02530487000220,56.8,71.56
2019-02-01,07828611000171,91.32,115.05
2019-02-01,09447557000140,28.0,35.27
2019-02-01,11339866000148,120.0,151.18
2019-02-01,52698149000190,262.5,330.7
2019-02-01,66741679000188,86.0,108.34
2019-02-01,04345673000215,47.0,59.21
2019-02-01,07313514000146,124.3,156.59
2019-02-01,61084018000103,90.05,113.45
2019-02-01,58699232000240,301.9,380.34
2019-02-01,48785919000164,382.99,482.5
2019-02-01,03380475000149,10.0,12.6
2019-02-01,10801718000130,29.27,36.87
2019-02-01,64770167000629,68.0,85.67
2019-02-01,09060964010677,63.25,79.68
2019-02-01,09456550000194,19.0,23.94
2019-02-01,09456704000148,176.31,222.12
2019-02-01,09456714000183,237.13,298.74
2019-02-01,09513814000102,174.91,220.35
2019-02-01,09541072000110,54.6,68.79
2019-02-01,19724360000164,39.35,49.57
2019-02-01,23772753000110,29.24,36.84
2019-02-01,42591651178988,19.4,24.44
2019-02-01,43963933000197,407.5,513.37
2019-02-01,44993632000179,152.42,192.02
2019-02-01,49270309000190,23.67,29.82
2019-02-01,51213718000105,27.96,35.22
2019-02-01,51483956000122,19.62,24.72
2019-02-01,59597849000137,9.1,11.46
2019-02-01,73119000000189,23.26,29.3
2019-02-01,73152423000109,52.4,66.01
2019-02-01,,34.0,42.83
2019-02-01,00585773000187,18.31,23.07
2019-02-01,02530487000220,35.6,44.85
2019-02-01,09536662000155,26.76,33.71
2019-02-01,11384785000160,146.2,184.18
2019-02-01,44464808000103,58.3,73.45
2019-02-01,51483956000122,31.8,40.06
2019-02-01,54867247000139,47.04,59.26
2019-02-01,73152423000109,149.05,187.78
2019-02-01,02199143000108,19.0,23.94
2019-02-01,02266042000102,44.0,55.43
2019-02-01,05324131000148,159.6,201.07
2019-02-01,09060964010677,126.15,158.93
2019-02-01,09060964010839,52.0,65.51
2019-02-01,09438123000183,111.55,140.53
2019-02-01,09541072000110,179.0,225.51
2019-02-01,18615040000103,97.92,123.36
2019-02-01,42591651091513,37.5,47.24
2019-02-01,42591651160264,29.9,37.67
2019-02-01,58699232000160,144.91,182.56
2019-02-01,05354900000150,57.0,71.81
2019-02-01,05813004000102,270.0,340.15
2019-02-01,07201070000157,214.0,269.6
2019-02-01,07474140000140,60.0,75.59
2019-02-01,09174867000138,98.0,123.46
2019-02-01,09377324000118,23.48,29.58
2019-02-01,09536662000155,17.9,22.55
2019-02-01,13151169000194,155.0,195.27
2019-02-01,13486539000144,96.0,120.94
2019-02-01,18747285000194,316.0,398.1
2019-02-01,23212092000179,127.0,160.0
2019-02-01,43086701000106,120.0,151.18
2019-02-01,43599000000162,168.6,212.4
2019-02-01,45007937000127,643.85,811.13
2019-02-01,45485760000174,125.0,157.48
2019-02-01,60765468000107,105.0,132.28
2019-02-01,61540183000203,145.6,183.43
2019-02-01,71879811000152,229.8,289.5
2019-02-01,04477091000101,370.0,466.13
2019-02-01,30952216000118,203.0,255.74
2019-02-01,44581056000152,202.59,255.23
2019-02-01,,55.3,69.67
2019-02-01,03829098000182,328.83,414.26
2019-02-01,,155.0,195.27
2019-02-01,09456550000194,85.59,107.83
2019-02-01,09456704000148,149.63,188.51
2019-02-01,59597849000137,347.0,437.16
2019-02-01,73063968000130,46.2,58.2
2019-02-01,00183237000155,13.7,17.26
2019-02-01,00635626000174,23.0,28.98
2019-02-01,02372204000189,400.8,504.93
2019-02-01,02760810000171,77.0,97.01
2019-02-01,03959758000140,428.73,540.12
2019-02-01,04112505000107,192.5,242.51
2019-02-01,09536662000155,14.4,18.14
2019-02-01,11371541000142,64.38,81.11
2019-02-01,13205734000159,16.0,20.16
2019-02-01,13879464000161,47.34,59.64
2019-02-01,17261661009987,74.9,94.36
2019-02-01,43599000000162,206.4,260.03
2019-02-01,47489026000109,21.9,27.59
2019-02-01,47882485000158,240.9,303.49
2019-02-01,56530025000151,114.7,144.5
2019-02-01,61353470000123,21.7,27.34
2019-02-01,74290891000102,32.0,40.31
2019-02-01,44993632000179,152.42,192.02
2019-02-01,,387.0,487.55
2019-02-01,02012862000160,700.7,882.75
2019-02-01,02223966004020,161.97,204.05
2019-02-01,02530487000220,37.5,47.24
2019-02-01,03101224000188,300.0,377.94
2019-02-01,03298807000140,60.9,76.72
2019-02-01,04972650000150,80.8,101.79
2019-02-01,05137602000109,40.4,50.9
2019-02-01,07293969000147,30.01,37.81
2019-02-01,07729780000154,19.0,23.94
2019-02-01,08584814000122,310.0,390.54
2019-02-01,09399877000171,497.52,626.78
2019-02-01,09447557000140,66.64,83.95
2019-02-01,09677218000150,49.0,61.73
2019-02-01,11272055000177,33.84,42.63
2019-02-01,13232868000169,200.0,251.96
2019-02-01,13914904000174,172.41,217.2
2019-02-01,16838084000177,27.32,34.42
2019-02-01,20880245000168,175.0,220.47
2019-02-01,26277559000157,188.0,236.84
2019-02-01,29800494000170,151.13,190.4
2019-02-01,47079637000189,170.0,214.17
2019-02-01,54951561000103,124.0,156.22
2019-02-01,61084018000103,140.89,177.5
2019-02-01,68167758000152,180.0,226.77
2019-02-01,61084018000103,111.4,140.34
2019-02-01,02012862000160,1328.8,1674.04
2019-02-01,04112505000107,84.64,106.63
2019-02-01,04287927000105,678.34,854.58
2019-02-01,18166696000196,76.0,95.75
2019-02-01,45349685000114,180.16,226.97
2019-02-01,01061991000266,510.0,642.5
2019-02-01,09377324000118,12.53,15.79
2019-02-01,15076718000139,18.02,22.7
2019-02-01,55727689000142,140.5,177.0
2019-02-01,02530487000220,126.2,158.99
2019-02-01,07361559000196,39.93,50.3
2019-02-01,09438123000183,47.0,59.21
2019-02-01,09456714000183,53.3,67.15
2019-02-01,42591651174052,34.35,43.27
2019-02-01,56007859000187,92.66,116.73
2019-02-01,61084018000103,510.17,642.72
2019-02-01,65684037000393,322.0,405.66
2019-02-01,73152423000109,42.7,53.79
2020-01-01,02530487000220,86.0,104.43
2020-01-01,65684037000393,69.74,84.69
2020-01-01,04987622000106,28.71,34.86
2020-01-01,09536662000155,46.33,56.26
2020-01-01,09967852020314,147.0,178.51
2020-01-01,26635515000151,31.79,38.6
2020-01-01,65897910000598,26.06,31.65
2020-01-01,65684037000393,85.93,104.35
2020-01-01,07201070000238,384.5,466.91
2020-01-01,30120714000102,404.5,491.2
2020-01-01,47682133000310,141.8,172.19
2020-01-01,62505847001742,57.7,70.07
2020-01-01,02509375000107,112.09,136.11
2020-01-01,62971056000140,53.08,64.46
2020-01-01,,141.0,171.22
2020-01-01,00510544000101,55.0,66.79
2020-01-01,34877830000113,687.5,834.85
2020-01-01,11013201000140,122.0,148.15
2020-01-01,,30.0,36.43
2020-01-01,04055065000195,53.8,65.33
2020-01-01,07248163000137,57.9,70.31
2020-01-01,10927525000120,78.0,94.72
2020-01-01,12047043000101,162.47,197.29
2020-01-01,24784443000189,132.9,161.38
2020-01-01,31421722000143,46.3,56.22
2020-01-01,65684037000393,149.82,181.93
2020-01-01,19350180001212,44.55,54.1
2020-01-01,54360631000140,40.05,48.63
2020-01-01,07466335000149,179.18,217.58
2020-01-01,09060964010405,35.2,42.74
2020-01-01,09650470000175,58.56,71.11
2020-01-01,13530225008429,22.87,27.77
2020-01-01,17832672000166,537.0,652.09
2020-01-01,20077925000148,191.0,231.94
2020-01-01,20822311000143,58.79,71.39
2020-01-01,22182081000120,49.85,60.53
2020-01-01,31440945000158,85.64,104.0
2020-01-01,45201019001610,177.0,214.94
2020-01-01,48296263000116,372.0,451.73
2020-01-01,00319295000163,278.1,337.7
2020-01-01,10636091000100,149.9,182.03
2020-01-01,12842782000195,88.2,107.1
2020-01-01,13232868000169,444.58,539.87
2020-01-01,44263614000131,156.2,189.68
2020-01-01,52961166000330,399.3,484.88
2020-01-01,13530225008429,29.24,35.51
2020-01-01,08971101000111,27.5,33.39
2020-01-01,17489433000155,50.0,60.72
2020-01-01,02584924001422,276.94,336.3
2020-01-01,10409145000102,160.0,194.29
2020-01-01,75156265001740,55.0,66.79
2020-01-01,09536662000155,23.9,29.02
2020-01-01,02530487000220,11.7,14.21
2020-01-01,13519492000178,77.0,93.5
2020-01-01,13783221006751,49.0,59.5
2020-01-01,26873453000116,109.6,133.09
2020-01-01,47079637000189,360.0,437.16
2020-01-01,58892845000119,48.4,58.77
2020-01-01,07022473000139,69.1,83.91
2020-01-01,09250970000110,31.47,38.21
2020-01-01,11821959000104,110.0,133.58
2020-01-01,01520430000105,61.2,74.32
2020-01-01,08402977000147,36.6,44.44
2020-01-01,09060964010162,17.9,21.74
2020-01-01,20077925000148,39.6,48.09
2020-01-01,21249780000269,30.0,36.43
2020-01-01,26159997000110,39.8,48.33
2020-01-01,31773593000152,56.8,68.97
2020-01-01,33453764000191,61.0,74.07
2020-01-01,35253466000183,63.5,77.11
2020-01-01,60909215001980,109.1,132.48
2020-01-01,61012704000179,20.6,25.02
2020-01-01,67886622001101,74.8,90.83
2020-01-01,,58.0,70.43
2020-01-01,05939969000812,25.76,31.28
2020-01-01,61084018000103,136.5,165.76
2020-01-01,61563557005518,52.21,63.4
2020-01-01,02012862000160,1344.64,1632.83
2020-01-01,59965038000141,237.59,288.51
2020-01-01,,35.0,42.5
2020-01-01,00031708000100,42.0,51.0
2020-01-01,12602857000160,1020.06,1238.69
2020-01-01,12842782000195,102.74,124.76
2020-01-01,17895636000141,39.89,48.44
2020-01-01,26070827000165,63.69,77.34
2020-01-01,26368650000188,90.85,110.32
2020-01-01,26418749000147,490.6,595.75
2020-01-01,27688239000152,173.04,210.13
2020-01-01,38069159000135,121.0,146.93
2020-01-01,02199143000108,29.9,36.31
2020-01-01,08077914000162,51.8,62.9
2020-01-01,08728507000178,28.82,35.0
2020-01-01,09002209000169,18.25,22.16
2020-01-01,10409145000102,540.0,655.74
2020-01-01,11949580000184,19.4,23.56
2020-01-01,26916462000147,15.4,18.7
2020-01-01,73053944000109,57.5,69.82
2020-01-01,74631227000171,18.82,22.85
2020-01-01,03901517000140,560.0,680.02
2020-01-01,09447557000140,75.44,91.61
2020-01-01,,50.0,60.72
2020-01-01,44993632000179,903.97,1097.72
2020-01-01,,59.33,72.05
2020-01-01,96649835000146,1333.5,1619.31
2020-01-01,07575651000159,926.94,1125.61
2020-01-01,00501591000180,99.8,121.19
2020-01-01,02227095000106,203.94,247.65
2020-01-01,04141205000148,29.2,35.46
2020-01-01,05883044000120,19.0,23.07
2020-01-01,08910976000103,46.59,56.58
2020-01-01,09456714000183,374.2,454.4
2020-01-01,10748068000107,58.4,70.92
2020-01-01,15541789000165,1326.0,1610.2
2020-01-01,20401310000125,730.0,886.46
2020-01-01,27783425000170,12.5,15.18
2020-01-01,28229949000187,11.96,14.52
2020-01-01,48798870000184,119.5,145.11
2020-01-01,51483956000122,13.8,16.76
2020-01-01,52124609000176,14.0,17.0
2020-01-01,66871971000115,64.42,78.23
2020-01-01,72800139000120,44.4,53.92
2020-01-01,09438123000183,170.45,206.98
2020-01-01,09456178000116,188.58,229.0
2020-01-01,01140917000154,57.8,70.19
2020-01-01,05354900000150,101.27,122.97
2020-01-01,45007937000127,173.0,210.08
2020-01-01,,51.0,61.93
2020-01-01,01081574000102,63.0,76.5
2020-01-01,04574631000175,13.5,16.39
2020-01-01,05949818000179,456.0,553.73
2020-01-01,09119094000197,323.0,392.23
2020-01-01,09456550000194,38.3,46.51
2020-01-01,12149147000127,44.0,53.43
2020-01-01,29170557000152,180.1,218.7
2020-01-01,34338751000134,201.0,244.08
2020-01-01,62653274000137,183.75,223.13
2020-01-01,68278241000130,11.0,13.36
2020-01-01,71489470000109,36.9,44.81
2020-01-01,,532.0,646.02
2020-01-01,13530225008429,65.34,79.34
2020-01-01,00253544000165,46.0,55.86
2020-01-01,01641353000214,94.73,115.03
2020-01-01,02530487000220,26.9,32.67
2020-01-01,03172672000172,290.0,352.15
2020-01-01,04147051000100,93.0,112.93
2020-01-01,04631836000145,140.0,170.01
2020-01-01,05808981000111,102.6,124.59
2020-01-01,07575651000159,427.9,519.61
2020-01-01,08322367000303,39.3,47.72
2020-01-01,09521504000121,62.7,76.14
2020-01-01,10804330000193,70.5,85.61
2020-01-01,10978917000119,50.0,60.72
2020-01-01,11960191000150,200.0,242.87
2020-01-01,13914904000174,49.42,60.01
2020-01-01,13940034000108,70.0,85.0
2020-01-01,15661561000109,22.0,26.72
2020-01-01,18588882000113,168.83,205.01
2020-01-01,19364258000103,250.0,303.58
2020-01-01,22902287000188,49.92,60.62
2020-01-01,23382056000153,45.1,54.77
2020-01-01,25050595000110,110.7,134.43
2020-01-01,26277559000157,103.14,125.25
2020-01-01,26341428000191,25.01,30.37
2020-01-01,47040688000105,290.0,352.15
2020-01-01,49030216000199,210.0,255.01
2020-01-01,59965038000141,128.52,156.07
2020-01-01,61084018000103,259.5,315.12
2020-01-01,61359691000109,27.7,33.64
2020-01-01,68060342000130,290.0,352.15
2020-01-01,68989136000100,45.6,55.37
2020-01-01,73202244000120,46.0,55.86
2020-01-01,96342803000284,48.0,58.29
2020-01-01,61563557005518,24.95,30.3
2020-01-01,,58.66,71.23
2020-01-01,08799068000194,323.85,393.26
2020-01-01,61084018000103,31.05,37.7
2020-01-01,03850006000146,465.0,564.66
2020-01-01,22500917000198,1102.62,1338.94
2020-01-01,57074072000109,144.0,174.86
2020-01-01,80732928003700,617.54,749.9
