"Data","CNPJ","Valor_corrigido"
"2018-08-01","09456704000148",32.01
"2018-08-01","09456714000183",63.18
"2018-08-01","09535195000149",90.52
"2018-08-01","09541072000110",27.27
"2018-08-01","11165041000154",108.44
"2018-08-01","12500847000114",245.82
"2018-08-01","13815202000133",37.5
"2018-08-01","14868986000120",17.92
"2018-08-01","15541789000165",916.72
"2018-08-01","16720384000157",312.97
"2018-08-01","20401310000125",902.64
"2018-08-01","20446554000124",30.63
"2018-08-01","22683792000189",195.96
"2018-08-01","26813631000113",287.95
"2018-08-01","27052352000147",61.46
"2018-08-01","30671810000130",265.03
"2018-08-01","43963933000197",200.76
"2018-08-01","51483956000122",19.72
"2018-08-01","51789634000106",89.62
"2018-08-01","53774477000190",23.05
"2018-08-01","57140634000167",147.17
"2018-08-01","59597849000137",108.06
"2018-08-01","61084018000103",194.71
"2018-08-01","67436923000161",177.97
"2018-08-01","67740449000167",96.67
"2018-08-01","73119000000189",20.36
"2018-08-01","74383670000170",97.69
"2018-08-01","",40.97
"2018-08-01","02530487000220",56.46
"2018-08-01","09060964010162",37.39
"2018-08-01","54480496000177",8.96
"2018-08-01","54867247000139",73.43
"2018-08-01","66728858000185",334.32
"2018-08-01","73152423000109",337.2
"2018-08-01","51965622000195",106.91
"2018-08-01","61389565000105",281.67
"2018-08-01","01523743000613",192.41
"2018-08-01","02266042000102",63.41
"2018-08-01","05324131000148",307.66
"2018-08-01","05519843000112",31.37
"2018-08-01","09060964010839",136.23
"2018-08-01","09438123000183",570.85
"2018-08-01","09456178000116",109.31
"2018-08-01","09456550000194",453.99
"2018-08-01","09456704000148",133.77
"2018-08-01","09456714000183",147.08
"2018-08-01","11222691000194",32.01
"2018-08-01","12326896000182",102.43
"2018-08-01","43599000000162",76.47
"2018-08-01","49542608000137",103.71
"2018-08-01","60765468000107",122.91
"2018-08-01","06087424000111",115.23
"2018-08-01","44581056000152",365.18
"2018-08-01","78586674008515",113.96
"2018-08-01","",153.64
"2018-08-01","03534271000204",384.1
"2018-08-01","03829098000182",108.51
"2018-08-01","07929249000125",85.62
"2018-08-01","11384785000160",36.87
"2018-08-01","17341613000195",290.64
"2018-08-01","27892129000108",140.85
"2018-08-01","54049754000165",127.65
"2018-08-01","",126.75
"2018-08-01","00133396000145",54.4
"2018-08-01","05485858000107",139.95
"2018-08-01","09456550000194",163.84
"2018-08-01","09456714000183",85.46
"2018-08-01","59597849000137",260.55
"2018-08-01","02530487000220",117.79
"2018-08-01","02760810000171",40.7
"2018-08-01","04423165000127",19.21
"2018-08-01","09377324000118",28.81
"2018-08-01","09532541000135",264.8
"2018-08-01","09599740000160",153.0
"2018-08-01","11757610000150",17.8
"2018-08-01","20877766000166",114.51
"2018-08-01","28026251000164",80.28
"2018-08-01","45736436000181",276.55
"2018-08-01","47489026000109",43.28
"2018-08-01","47882485000158",92.5
"2018-08-01","49292618000161",167.2
"2018-08-01","56899578000186",30.09
"2018-08-01","59737841000129",378.85
"2018-08-01","61906087000155",54.84
"2018-08-01","73152423000109",94.04
"2018-08-01","44993632000179",1783.95
"2018-08-01","45007937000127",371.94
"2018-08-01","",618.4
"2018-08-01","01641353000214",28.32
"2018-08-01","02530487000220",35.85
"2018-08-01","05137602000109",63.38
"2018-08-01","06263718000157",430.19
"2018-08-01","09060964010677",118.69
"2018-08-01","09399877000171",1360.52
"2018-08-01","09521504000121",19.85
"2018-08-01","11531851000187",33.29
"2018-08-01","12501986000162",130.59
"2018-08-01","13232868000169",76.62
"2018-08-01","13514109000199",38.81
"2018-08-01","13914904000174",179.03
"2018-08-01","14695519000146",70.42
"2018-08-01","15168736000140",42.06
"2018-08-01","16838084000177",24.89
"2018-08-01","18617791000169",138.28
"2018-08-01","19179106000122",46.09
"2018-08-01","28039375000184",739.37
"2018-08-01","28378215000160",69.14
"2018-08-01","44977973000150",140.84
"2018-08-01","47079637000189",64.02
"2018-08-01","56927163000330",157.1
"2018-08-01","57687022000199",165.16
"2018-08-01","59965038000141",152.64
"2018-08-01","61084018000103",349.48
"2018-08-01","61359691000109",18.18
"2018-08-01","62630843000129",170.92
"2018-08-01","96329446000133",570.39
"2018-08-01","09438111000159",1060.12
"2018-08-01","25118077000191",1058.58
"2018-08-01","45007937000127",400.17
"2018-08-01","48811269000184",716.99
"2018-08-01","61084018000103",203.41
"2018-08-01","02012862000160",3299.58
"2018-08-01","01068567000162",688.91
"2018-08-01","02894084000180",67.22
"2018-08-01","03471411000153",460.92
"2018-08-01","04112505000107",382.42
"2018-08-01","04287927000105",764.04
"2018-08-01","44471498000227",29.7
"2018-08-01","59597849000137",411.87
"2018-08-01","01085692000180",74.26
"2018-08-01","07201070000157",207.29
"2018-08-01","07772899000100",312.4
"2018-08-01","09060964001252",41.56
"2018-08-01","69349710000128",676.02
"2018-08-01","02530487000220",134.95
"2018-08-01","09438123000183",84.08
"2018-08-01","09456714000183",24.97
"2018-08-01","26635515000151",91.48
"2018-08-01","56007859000187",328.62
"2018-08-01","61084018000103",693.92
"2018-08-01","65684037000393",51.73
"2018-09-01","10940972000110",445.98
"2018-09-01","62971056000140",48.38
"2018-09-01","",98.11
"2018-09-01","10490515000170",401.38
"2018-09-01","01817054000107",129.65
"2018-09-01","09060964010910",129.97
"2018-09-01","11384785000160",271.64
"2018-09-01","17261661002206",184.67
"2018-09-01","19680501000194",162.59
"2018-09-01","24663041000126",118.67
"2018-09-01","",45.87
"2018-09-01","00224539000124",61.16
"2018-09-01","02648788000172",73.65
"2018-09-01","04341874000163",57.29
"2018-09-01","04575240000175",71.48
"2018-09-01","06297076000107",216.62
"2018-09-01","09456704000148",55.34
"2018-09-01","09640387000115",69.37
"2018-09-01","11597246000109",73.96
"2018-09-01","14532929000176",127.42
"2018-09-01","16812236000162",114.68
"2018-09-01","18468081000114",380.35
"2018-09-01","20401310000125",210.25
"2018-09-01","21871269000113",64.2
"2018-09-01","30358990000103",44.6
"2018-09-01","02012862000160",4168.0
"2018-09-01","59965038000141",282.52
"2018-09-01","",89.56
"2018-09-01","01047793000167",33.13
"2018-09-01","02648788000172",16.69
"2018-09-01","03399764000190",579.13
"2018-09-01","04341874000163",33.38
"2018-09-01","09377324000118",21.98
"2018-09-01","11344096000121",33.77
"2018-09-01","11581965000131",152.91
"2018-09-01","45007937000127",378.9
"2018-09-01","68358472000316",27.91
"2018-09-01","",52.24
"2018-09-01","65684037000393",102.96
"2018-09-01","24096235000197",55.81
"2018-09-01","58699232000240",97.62
"2018-09-01","02012862000160",765.81
"2018-09-01","02530487000220",61.16
"2018-09-01","09296295000160",1528.94
"2018-09-01","01156266000190",114.68
"2018-09-01","02530487000220",34.53
"2018-09-01","07014833000150",42.94
"2018-09-01","47079637000189",101.94
"2018-09-01","66728858000185",443.17
"2018-09-01","46256996000100",561.93
"2018-09-01","07022473000139",83.46
"2018-09-01","",31.86
"2018-09-01","04697015000292",47.15
"2018-09-01","00175099000162",327.47
"2018-09-01","03471411000153",344.04
"2018-09-01","08062806000116",370.03
"2018-09-01","09296295000160",968.72
"2018-09-01","11827684000116",343.66
"2018-09-01","19204462000159",275.23
"2018-09-01","25167333000130",569.58
"2018-09-01","33937681000178",6536.96
"2018-09-01","44358067001905",42.66
"2018-09-01","47405980000176",205.15
"2018-09-01","57687386000330",210.25
"2018-09-01","02931428000183",40.76
"2018-09-01","24604174000121",344.29
"2018-09-01","47882485000158",186.06
"2018-09-01","02012862000160",7095.16
"2018-09-01","59965038000141",668.86
"2018-09-01","03073429000105",25.87
"2018-09-01","03388516000143",22.94
"2018-09-01","07056604000107",89.2
"2018-09-01","09060964001848",24.68
"2018-09-01","15320413000120",267.59
"2018-09-01","21217675000167",26.71
"2018-09-01","65906679000128",38.23
"2018-09-01","",76.45
"2018-09-01","14335331000197",3710.68
"2018-09-01","07248163000137",41.59
"2018-09-01","08715186000177",258.03
"2018-09-01","10391104000128",54.79
"2018-09-01","53434163000149",64.99
"2018-09-01","54274980000140",152.91
"2018-09-01","58699232000240",38.85
"2018-09-01","00927143000143",42.05
"2018-09-01","00936842000150",28.1
"2018-09-01","03014480000138",65.62
"2018-09-01","05815545000170",38.04
"2018-09-01","06090069000130",127.17
"2018-09-01","07486049000145",36.95
"2018-09-01","10464181000160",217.01
"2018-09-01","10527727000185",372.81
"2018-09-01","10801718000130",52.31
"2018-09-01","12916408001592",33.0
"2018-09-01","22673137000140",93.02
"2018-09-01","26598555000170",57.34
"2018-09-01","27387787000142",72.5
"2018-09-01","50780519000108",36.95
"2018-09-01","58025677000164",33.77
"2018-09-01","65735086000146",36.95
"2018-09-01","",433.36
"2018-09-01","02530487000220",140.16
"2018-09-01","02551189000136",56.19
"2018-09-01","03631621000161",71.64
"2018-09-01","09250970000110",46.15
"2018-09-01","11371541000142",72.38
"2018-09-01","16571854000168",76.45
"2018-09-01","21683441000105",17.2
"2018-09-01","26635515000151",58.54
"2018-09-01","27107560000104",52.31
"2018-09-01","30260887000118",53.13
"2018-09-01","51483956000122",129.36
"2018-09-01","54033733000151",25.42
"2018-09-01","58355009000103",35.68
"2018-09-01","60180635000140",98.75
"2018-09-01","61312393000163",101.43
"2018-09-01","61359691000109",13.89
"2018-09-01","61563557000125",37.59
"2018-09-01","71451926000303",54.28
"2018-09-01","01061991000266",262.04
"2018-09-01","02642196000143",14.97
"2018-09-01","04841117000159",101.94
"2018-09-01","06943571000146",105.76
"2018-09-01","07725657000165",31.09
"2018-09-01","07807726000180",86.89
"2018-09-01","07828611000171",15.93
"2018-09-01","08829572000190",178.14
"2018-09-01","09377324000118",144.6
"2018-09-01","09456178000116",56.45
"2018-09-01","09456550000194",72.03
"2018-09-01","09456704000148",23.23
"2018-09-01","09456714000183",158.09
"2018-09-01","09513814000102",294.15
"2018-09-01","11165041000154",104.1
"2018-09-01","12740699000105",73.9
"2018-09-01","13835703000181",69.44
"2018-09-01","15541789000165",228.09
"2018-09-01","17847907000193",101.94
"2018-09-01","20401310000125",292.43
"2018-09-01","21871269000113",382.27
"2018-09-01","23999070000109",66.26
"2018-09-01","28761017000180",80.28
"2018-09-01","55370795000111",144.11
"2018-09-01","61084018000103",196.78
"2018-09-01","67011395000107",275.89
"2018-09-01","67750414000109",24.91
"2018-09-01","73119000000189",39.12
"2018-09-01","",38.23
"2018-09-01","00585773000187",37.61
"2018-09-01","02530487000220",86.01
"2018-09-01","09535195000149",29.05
"2018-09-01","09663398000110",41.73
"2018-09-01","29246882000151",164.63
"2018-09-01","51225456000190",173.93
"2018-09-01","73152423000109",341.13
"2018-09-01","61389565000105",121.05
"2018-09-01","05324131000148",556.45
"2018-09-01","09060964006483",26.75
"2018-09-01","09438123000183",58.93
"2018-09-01","09456550000194",175.1
"2018-09-01","09456714000183",178.31
"2018-09-01","09541072000110",19.62
"2018-09-01","56007859000187",232.33
"2018-09-01","",122.33
"2018-09-01","54049754000165",83.21
"2018-09-01","",104.49
"2018-09-01","09447557000140",45.99
"2018-09-01","09456550000194",214.69
"2018-09-01","09456704000148",191.11
"2018-09-01","09541072000110",90.38
"2018-09-01","49292618000161",101.84
"2018-09-01","59597849000137",244.01
"2018-09-01","44993632000179",724.37
"2018-09-01","45007937000127",185.08
"2018-09-01","",804.03
"2018-09-01","05137602000109",76.45
"2018-09-01","05989625000141",58.54
"2018-09-01","07022488000105",216.62
"2018-09-01","08450353000103",108.09
"2018-09-01","08947297000109",50.97
"2018-09-01","09060964010839",106.91
"2018-09-01","09399877000171",845.88
"2018-09-01","10226310000182",114.51
"2018-09-01","11979771000199",62.44
"2018-09-01","13574594043081",19.11
"2018-09-01","18588882000113",117.23
"2018-09-01","23749983000169",45.87
"2018-09-01","25044999000100",59.89
"2018-09-01","26581547000111",44.57
"2018-09-01","27184646000122",74.41
"2018-09-01","47079637000189",63.71
"2018-09-01","53767562000121",76.45
"2018-09-01","54951561000103",66.26
"2018-09-01","59965038000141",85.86
"2018-09-01","60382819000192",63.71
"2018-09-01","69063394000123",160.55
"2018-09-01","97530227000180",37.46
"2018-09-01","02223966006154",871.57
"2018-09-01","09438111000159",211.01
"2018-09-01","25118077000191",210.7
"2018-09-01","61084018000103",65.9
"2018-09-01","01068567000162",243.66
"2018-09-01","04112505000107",106.45
"2018-09-01","04287927000105",383.77
"2018-09-01","09447557000140",153.63
"2018-09-01","43153626000140",405.13
"2018-09-01","45349685000114",233.93
"2018-09-01","49967557000195",1777.74
"2018-09-01","58699232000160",206.35
"2018-09-01","66728858000185",150.36
"2018-09-01","09337681000152",1129.72
"2018-09-01","47405980000176",524.98
"2018-09-01","55727689000142",184.76
"2018-09-01","02530487000220",75.43
"2018-09-01","07361559000196",136.7
"2018-09-01","09438123000183",47.78
"2018-09-01","09456714000183",79.51
"2018-09-01","42591651174052",25.36
"2018-09-01","56007859000187",464.66
"2018-09-01","61084018000103",643.61
"2018-11-01","30847439000115",190.68
"2018-11-01","65684037000393",261.44
"2018-11-01","",116.95
"2018-11-01","02012862000160",2241.31
"2018-11-01","09296295000160",1453.33
"2018-11-01","43599000000162",219.6
"2018-11-01","54481247000104",203.33
"2018-11-01","10490515000170",400.42
"2018-11-01","11013201000140",443.64
"2018-11-01","02012862000160",1008.54
"2018-11-01","10636091000100",2579.61
"2018-11-01","",54.85
"2018-11-01","45007937000127",246.8
"2018-11-01","61084018000103",150.67
"2018-11-01","",53.39
"2018-11-01","03297194000470",349.57
"2018-11-01","65684037000393",298.09
"2018-11-01","69288967000117",5287.02
"2018-11-01","43386903000165",171.23
"2018-11-01","61980272001242",109.88
"2018-11-01","",255.51
"2018-11-01","13034570000144",321.99
"2018-11-01","02530487000220",77.03
"2018-11-01","03830063000163",232.09
"2018-11-01","56007859000187",231.77
"2018-11-01","66150210000174",119.87
"2018-11-01","69322063000160",31.78
"2018-11-01","",207.2
"2018-11-01","02530487000220",35.97
"2018-11-01","07201070000238",171.61
"2018-11-01","11384785000160",150.57
"2018-11-01","61084018000103",77.85
"2018-11-01","08681638000147",59.57
"2018-11-01","22182081000120",70.28
"2018-11-01","26873453000116",132.84
"2018-11-01","47079637000189",381.35
"2018-11-01","66728858000185",264.41
"2018-11-01","01231318000146",40.04
"2018-11-01","05235255000157",406.78
"2018-11-01","05346633000170",1023.3
"2018-11-01","06291323000168",48.62
"2018-11-01","07732866000306",70.69
"2018-11-01","07750853000190",34.28
"2018-11-01","09551679000181",565.68
"2018-11-01","11030071000153",98.25
"2018-11-01","16966738000148",50.72
"2018-11-01","23269949000197",91.02
"2018-11-01","23414120000130",45.13
"2018-11-01","27783076000197",54.53
"2018-11-01","29999447000106",92.16
"2018-11-01","43461805000145",228.69
"2018-11-01","67868869000123",480.51
"2018-11-01","02203830000141",74.11
"2018-11-01","05371068000109",83.9
"2018-11-01","12646269000129",139.13
"2018-11-01","13232868000169",98.44
"2018-11-01","45814696000128",102.56
"2018-11-01","58231580000108",96.67
"2018-11-01","60765468000107",159.16
"2018-11-01","66728858000185",354.66
"2018-11-01","",32.16
"2018-11-01","33937681000178",2083.68
"2018-11-01","24604174000121",185.16
"2018-11-01","47535687000123",128.39
"2018-11-01","47882485000158",484.29
"2018-11-01","02012862000160",1276.23
"2018-11-01","59965038000141",1334.54
"2018-11-01","",39.41
"2018-11-01","12842782000195",235.35
"2018-11-01","09399877000171",265.68
"2018-11-01","14335331000197",9903.78
"2018-11-01","61541405000555",67.44
"2018-11-01","",41.95
"2018-11-01","02530487000220",91.91
"2018-11-01","20802001000167",152.54
"2018-11-01","45211935000155",97.88
"2018-11-01","53234514000178",128.39
"2018-11-01","56954290000167",80.08
"2018-11-01","68994870000167",152.54
"2018-11-01","07313514000146",544.78
"2018-11-01","66728858000185",203.39
"2018-11-01","09377324000118",102.74
"2018-11-01","54867247000139",45.15
"2018-11-01","56007859000187",231.77
"2018-11-01","58699232000240",45.43
"2018-11-01","61084018000103",152.58
"2018-11-01","66728858000185",83.9
"2018-11-01","02530487000220",26.69
"2018-11-01","09250970000110",39.97
"2018-11-01","13594796000108",43.73
"2018-11-01","19676281000125",25.17
"2018-11-01","28039375000184",3193.08
"2018-11-01","04439293000169",44.49
"2018-11-01","05324131000148",80.08
"2018-11-01","09060964010839",25.42
"2018-11-01","09456704000148",108.47
"2018-11-01","09456714000183",404.49
"2018-11-01","25530633000132",12.71
"2018-11-01","26389359000196",49.32
"2018-11-01","29847119000186",41.06
"2018-11-01","61084018000103",99.61
"2018-11-01","66150210000174",34.03
"2018-11-01","74211764000162",93.69
"2018-11-01","09060964010162",10.81
"2018-11-01","44464808000103",50.34
"2018-11-01","73152423000109",59.87
"2018-11-01","16564613000191",69.79
"2018-11-01","18734138000180",130.17
"2018-11-01","51965622000195",76.27
"2018-11-01","61389565000105",279.66
